v_x,v_y,v,aX,aY,a,pos_x,pos_y,msec,Mode
-2.380187988,2.380157471,3.366072555,0.793334961,-3.173568726,-3.030420435,208.0810547,65.38845062,19.29999995,pen
-0.793395996,0,0.793395996,1.586791992,-2.380157471,-2.572676559,207.2876587,65.38845062,26.79999995,pen
0,-0.793388367,0.793388367,0,-0.793388367,0.793388367,224.7422485,37.61985397,11.60000002,pen
0,-0.793395996,0.793395996,0,-7.62939E-06,7.62939E-06,224.7422485,36.82645798,13.79999995,pen
0,0,0,0,0.793395996,-0.793395996,224.7422485,36.82645798,13.10000002,pen
0,0,0,0,0,0,224.7422485,36.82645798,11,pen
0,0,0,0,0,0,224.7422485,36.82645798,12.29999995,pen
0.793334961,3.966945648,4.045496031,0.793334961,3.966945648,4.045496031,225.5355835,40.79340363,14.10000002,pen
0.793426514,8.727275848,8.76326819,9.15527E-05,4.7603302,4.717772159,226.32901,49.52067947,18.5,pen
1.586761475,4.760334015,5.017827409,0.793334961,-3.966941833,-3.74544078,227.9157715,54.28101349,13.60000002,pen
2.380157471,3.966941833,4.626205475,0.793395996,-0.793392181,-0.391621935,230.295929,58.24795532,20.29999995,pen
1.586791992,0,1.586791992,-0.793365479,-3.966941833,-3.039413483,231.8827209,58.24795532,20.60000002,pen
3.173522949,-0.793388367,3.271194432,1.586730957,-0.793388367,1.684402439,235.0562439,57.45456696,14.70000005,pen
1.586853027,-0.793380737,1.774135148,-1.586669922,7.62939E-06,-1.497059283,236.6430969,56.66118622,17.29999995,pen
0,-1.586776733,1.586776733,-1.586853027,-0.793395996,-0.187358415,236.6430969,55.07440948,17.70000005,pen
0.793334961,0,0.793334961,0.793334961,1.586776733,-0.793441772,237.4364319,55.07440948,14.69999993,pen
0,0,0,-0.793334961,0,-0.793334961,237.4364319,55.07440948,13.5,pen
0,-0.793395996,0.793395996,0,-0.793395996,0.793395996,237.4364319,54.28101349,12.9000001,pen
-0.793334961,-0.793392181,1.121985523,-0.793334961,3.8147E-06,0.328589527,236.6430969,53.48762131,12,pen
-0.793457031,-0.793380737,1.122063748,-0.00012207,1.14441E-05,7.82251E-05,235.8496399,52.69424057,13.0999999,pen
0,0,0,0,0,0,256.4778137,13.02479744,11.39999998,pen
0,0,0,0,0,0,256.4778137,13.02479744,11.20000005,pen
0,-0.793376923,0.793376923,0,-0.793376923,0.793376923,256.4778137,12.23142052,10.69999993,pen
0,0,0,0,0.793376923,-0.793376923,256.4778137,12.23142052,13.60000002,pen
0,0,0,0,0,0,256.4778137,12.23142052,11.20000005,pen
0,0,0,0,0,0,256.4778137,12.23142052,12.39999998,pen
0,0,0,0,0,0,256.4778137,12.23142052,13,pen
0,0.793376923,0.793376923,0,0.793376923,0.793376923,256.4778137,13.02479744,11.60000002,pen
-0.793457031,0,0.793457031,-0.793457031,-0.793376923,8.01086E-05,255.6843567,13.02479744,13.69999993,pen
0,0.793392181,0.793392181,0.793457031,0.793392181,-6.48499E-05,255.6843567,13.81818962,16.20000005,pen
-0.793395996,1.586784363,1.774080556,-0.793395996,0.793392181,0.980688375,254.8909607,15.40497398,12.60000002,pen
-3.173522949,7.1404953,7.813956811,-2.380126953,5.553710938,6.039876255,251.7174377,22.54546928,20.29999995,pen
-2.380187988,6.347105026,6.778719427,0.793334961,-0.793390274,-1.035237384,249.3372498,28.89257431,12.80000007,pen
-1.586730957,3.966941833,4.27251011,0.793457031,-2.380163193,-2.506209317,247.7505188,32.85951614,18.69999993,pen
-1.586791992,3.173564911,3.548157701,-6.10352E-05,-0.793376923,-0.724352409,246.1637268,36.03308105,19,pen
0,0.793376923,0.793376923,1.586791992,-2.380187988,-2.754780778,246.1637268,36.82645798,13.89999998,pen
0,0.793395996,0.793395996,0,1.90735E-05,1.90735E-05,246.1637268,37.61985397,14.9000001,pen
0,0,0,0,0,0,254.0976257,14.6115818,11.69999993,pen
0.793334961,0,0.793334961,0.793334961,0,0.793334961,254.8909607,14.6115818,11.70000005,pen
0,0.793392181,0.793392181,-0.793334961,0.793392181,5.72205E-05,254.8909607,15.40497398,11,pen
1.586853027,0.793390274,1.774139413,1.586853027,-1.90735E-06,0.980747232,256.4778137,16.19836426,19.70000005,pen
5.553710938,3.173553467,6.396494883,3.96685791,2.380163193,4.622355469,262.0315247,19.37191772,13.69999993,pen
8.727233887,4.760334015,9.941096079,3.173522949,1.586780548,3.544601196,270.7587585,24.13225174,16.89999998,pen
0,0,0,0,0,0,255.6843567,32.06613922,12.80000007,pen
0,0.793376923,0.793376923,0,0.793376923,0.793376923,255.6843567,32.85951614,10.69999993,pen
0,0,0,0,-0.793376923,-0.793376923,255.6843567,32.85951614,13.5,pen
1.586791992,0.793388367,1.774083968,1.586791992,0.793388367,1.774083968,257.2711487,33.65290451,11.60000002,pen
2.380187988,1.586788177,2.86062783,0.793395996,0.793399811,1.086543861,259.6513367,35.23969269,19,pen
5.553710938,1.586765289,5.775944015,3.173522949,-2.28882E-05,2.915316185,265.2050476,36.82645798,17.39999998,pen
2.380187988,1.586784363,2.860625714,-3.173522949,1.90735E-05,-2.915318301,267.5852356,38.41324234,17.80000007,pen
0,0,0,0,0,0,250.1306458,42.38018417,11.70000005,pen
