pressure0,interval,v0_x,v0_y,v0,aX,aY,a,pos_x,pos_y,msec,Mode
0.42578125,109.6999999,0,0.393371582,0.393371582,0,0.393371582,0.393371582,301.6410217,471.2012329,11.9000001,pen
0.368164063,127.3,0,0,0,0,0,0,286.6927185,483.3959045,11.79999995,pen
0.318359375,93.39999998,-0.393432617,0,0.393432617,-0.393432617,0,0.393432617,289.4463196,489.2966003,11.0999999,pen
0.28515625,59.39999998,0,0,0,0,0,0,298.1006165,483.7892761,11,pen
0.162109375,380,0,0,0,0,0,0,323.2767029,472.3813477,11.10000002,pen
0.262695313,114.0999999,0,0,0,0,0,0,336.6515198,468.8409729,11.20000005,pen
0.3359375,69.70000005,0,0,0,0,0,0,322.0965881,479.8554688,11.0999999,pen
0.540039063,113,0,0,0,0,0,0,323.2767029,491.2634277,11,pen
0.283203125,3165.6,-0.3934021,0,0.3934021,-0.3934021,0,0.3934021,208.0174866,504.244812,11.30000007,pen
0.47265625,115.9,-0.393371582,0,0.393371582,-0.393371582,0,0.393371582,201.7234802,523.9136353,11.10000002,pen
0.390625,1317.9,0,0,0,0,0,0,219.0320435,550.2698364,10.80000007,pen
0.493164063,94.79999995,0,0,0,0,0,0,227.2929077,549.4830933,11.29999995,pen
0.548828125,167.5,0,0,0,0,0,0,240.6677551,551.0565796,10.5,pen
0.734375,95.5,0,0,0,0,0,0,239.0942688,560.4976196,12.4000001,pen
0.262695313,79.10000002,-0.393371582,0.393371582,0.556311426,-0.393371582,0.393371582,0.556311426,244.2080994,569.1518555,11.29999995,pen
0.432617188,261.7,0.393310547,0,0.393310547,0.393310547,0,0.393310547,267.4172668,558.9241333,14.39999998,pen
0.403320313,354.6,0,0,0,0,0,0,281.5788879,553.0234375,11.29999995,pen
0.5625,84.89999998,0,0,0,0,0,0,287.0860901,561.2843628,11.5,pen
0.34765625,504.4,0,0,0,0,0,0,304.3946228,555.7770996,11.60000002,pen
0.368164063,76,-0.393371582,0,0.393371582,-0.393371582,0,0.393371582,312.2621765,550.2698364,10.89999998,pen
0.430664063,104.5,0,0,0,0,0,0,326.8171082,550.2698364,11.29999995,pen
0.399414063,67.39999998,0,0,0,0,0,0,327.6038513,551.4500122,10.69999993,pen
0.2421875,869,0,0,0,0,0,0,357.5004578,542.0089722,11.89999998,pen
0.302734375,81.29999995,-0.393371582,0.393371582,0.556311426,-0.393371582,0.393371582,0.556311426,349.6329041,551.0565796,11.60000002,pen
0.291992188,91.60000002,0,0,0,0,0,0,351.2063904,553.8102417,11.29999995,pen
0.217773438,64.79999995,0,0,0,0,0,0,353.9600525,556.1705322,11.70000005,pen
0.340820313,124.5,0.393371582,0,0.393371582,0.393371582,0,0.393371582,348.4527893,569.1518555,14,pen
0.267578125,87.60000002,0,0,0,0,0,0,363.0077209,566.0048828,12.89999998,pen
0.651367188,712,0.393371582,0,0.393371582,0.393371582,0,0.393371582,366.1546936,553.0234375,15.0999999,pen
0.08984375,30.79999995,-0.786682129,-0.393371582,0.879551007,-0.786682129,-0.393371582,0.879551007,376.7759094,549.8764648,11,pen
0.508789063,157.6,0,0,0,0,0,0,386.2169495,541.222168,14.30000007,pen
0.389648438,1186.7,0,0,0,0,0,0,403.5254211,548.3029785,11.4000001,pen
0.129882813,117,0,0.393432617,0.393432617,0,0.393432617,0.393432617,400.3784485,557.7440186,13.60000002,pen
0.405273438,114.7,-0.393371582,0,0.393371582,-0.393371582,0,0.393371582,418.4737244,549.8764648,11.29999995,pen
0.276367188,58.20000005,0,0,0,0,0,0,402.738678,559.7108765,11.5,pen
0.39453125,77.10000002,0,-0.393371582,0.393371582,0,-0.393371582,0.393371582,413.3598938,554.2036133,11.79999995,pen
0.642578125,113.8,-0.393310547,0,0.393310547,-0.393310547,0,0.393310547,409.8195496,571.1187744,12.19999993,pen
0.526367188,9746.9,0.424987793,-0.424987793,0.601023501,0.424987793,-0.424987793,0.601023501,438.5851135,557.3401489,15,pen
0.092773438,1870.3,-0.424987793,0,0.424987793,-0.424987793,0,0.424987793,488.7393494,521.2120972,10.89999998,pen
0.314453125,112.7,0,0,0,0,0,0,487.8891907,528.4376831,11.89999998,pen
0.182617188,74.19999993,0,-0.425048828,0.425048828,0,-0.425048828,0.425048828,490.4394836,537.3634644,11.39999998,pen
0.145507813,136.3000001,-0.424987793,0,0.424987793,-0.424987793,0,0.424987793,499.7902527,532.2630615,14.4000001,pen
0.176757813,237.3000001,0,0,0,0,0,0,490.4394836,538.6386108,10.89999998,pen
0.375,748.6,0,0,0,0,0,0,501.0653381,527.5876465,11.4000001,pen
0.283203125,136.6,-0.425109863,0,0.425109863,-0.425109863,0,0.425109863,501.0653381,528.0126953,11.89999998,pen
0.267578125,233.8,0,0,0,0,0,0,520.6169739,528.4376831,10.69999993,pen
0.267578125,370.7,0,0,0,0,0,0,531.2428894,525.4624634,11.80000007,pen
0.677734375,149.4,0,0,0,0,0,0,555.0448303,524.6124268,10.69999993,pen
0.198242188,64.60000002,0,0,0,0,0,0,551.6445618,533.538208,12.10000002,pen
0.184570313,48,-0.850097656,0,0.850097656,-0.850097656,0,0.850097656,555.0448303,542.0388794,12.29999995,pen
0.528320313,116,0,0,0,0,0,0,570.7710876,517.3868408,11.5,pen
0.416992188,86.10000002,-0.424987793,0.425109863,0.601109824,-0.424987793,0.425109863,0.601109824,575.0215149,517.3868408,10.89999998,pen
0.443359375,141.5,-0.425048828,-0.425048828,0.601109817,-0.425048828,-0.425048828,0.601109817,580.5469055,524.6124268,11.5,pen
0.418945313,214.3,0,0.425048828,0.425048828,0,0.425048828,0.425048828,613.6997375,514.8366089,10.79999995,pen
0.328125,89,0,0,0,0,0,0,607.7492371,522.4872437,13.30000007,pen
0.505859375,139,0,0.425109863,0.425109863,0,0.425109863,0.425109863,606.4741516,540.7637939,12.89999998,pen
0.267578125,106.4000001,0.425109863,0,0.425109863,0.425109863,0,0.425109863,592.8730774,543.7389526,14.10000002,pen
0.590820313,119.7,0,0,0,0,0,0,611.5744934,545.4391479,11.79999995,pen
0.203125,265,0,0,0,0,0,0,633.2513733,555.2149658,11.5,pen
0.245117188,1447.9,0,0,0,0,0,0,492.9897156,559.0402832,10.4000001,pen
0.358398438,121.9,0.425048828,0,0.425048828,0.425048828,0,0.425048828,492.1396179,560.7404175,11,pen
0.370117188,165,0,0,0,0,0,0,492.5646057,566.2658691,10.89999998,pen
0.495117188,118.7,0.424987793,0,0.424987793,0.424987793,0,0.424987793,492.5646057,570.0912476,10.80000007,pen
0.365234375,158.1,0,0,0,0,0,0,485.3390198,577.3168335,11.29999995,pen
0.345703125,127.5,0,0,0,0,0,0,492.5646057,575.1915894,11,pen
0.240234375,95.20000005,0,0,0,0,0,0,494.6897888,580.2920532,12.20000005,pen
0.165039063,80.39999998,0,0,0,0,0,0,499.3652649,582.4172363,10.69999993,pen
0.3203125,135.1,0,-0.425048828,0.425048828,0,-0.425048828,0.425048828,490.4394836,591.7680054,10.60000002,pen
0.155273438,167.2,0,0.425048828,0.425048828,0,0.425048828,0.425048828,501.9153748,572.6414185,11.79999995,pen
0.278320313,127.4,0,0,0,0,0,0,507.0158386,578.1669312,11.20000005,pen
0.2421875,87.29999995,0,0,0,0,0,0,506.165802,582.4172363,10.5999999,pen
0.1953125,1348.7,0,0,0,0,0,0,528.2676086,562.4405518,11.20000005,pen
0.36328125,84.60000002,-0.425048828,0,0.425048828,-0.425048828,0,0.425048828,527.417511,567.1159058,12.89999998,pen
0.340820313,132.0999999,0.425048828,0,0.425048828,0.425048828,0,0.425048828,529.1177063,569.6661987,11.89999998,pen
0.31640625,115.4000001,0,0,0,0,0,0,529.5426941,573.4914551,11.5,pen
0.611328125,126.1,0,0,0,0,0,0,519.3418274,582.4172363,10.80000007,pen
0.2578125,150.4,0,0.425048828,0.425048828,0,0.425048828,0.425048828,534.6430969,566.2658691,11.29999995,pen
0.139648438,4745.6,0,0,0,0,0,0,560.1452942,561.5905151,11.79999995,pen
0.3984375,117.1,0,0,0,0,0,0,553.3447571,576.041687,11.89999998,pen
0.211914063,114.1,0,0,0,0,0,0,567.795929,571.7913208,10.39999998,pen
0.3125,91.80000007,0,0,0,0,0,0,569.0710144,581.5671387,11.5,pen
0.778320313,10202.3,-5.580444336,-0.797210693,5.637100662,-5.580444336,-0.797210693,5.637100662,552.3547058,361.506958,10.79999995,page
0.474609375,3921,1.594360352,0.797149658,1.782535416,1.594360352,0.797149658,1.782535416,370.5921326,459.5630798,11.9000001,page
0.552734375,457.3,5.580383301,-2.391601563,6.071279586,5.580383301,-2.391601563,6.071279586,388.9278259,473.9127502,11.89999998,page
0.666992188,1320.9,-9.56640625,1.594421387,9.698366259,-9.56640625,1.594421387,9.698366259,526.0469666,438.8357849,12.20000005,page
0.356445313,1571,0,-0.797149658,0.797149658,0,-0.797149658,0.797149658,577.0680847,426.8777466,11.4000001,page
0.642578125,17810.8,-16.74127197,1.594436646,16.81702755,-16.74127197,1.594436646,16.81702755,531.6274109,246.7095795,11.5,page
0.6796875,504.8000001,5.580444336,-1.594390869,5.803743725,5.580444336,-1.594390869,5.803743725,399.2915344,328.0243835,11.29999995,page
0.61328125,1318.4,1.594299316,-0.797241211,1.782521769,1.594299316,-0.797241211,1.782521769,392.9138489,280.1921082,12.29999995,page
0.33203125,2130.7,0.797180176,0,0.797180176,0.797180176,0,0.797180176,398.4942932,324.8355408,12,page
0.181640625,1252.4,-7.971984863,1.594451904,8.129872049,-7.971984863,1.594451904,8.129872049,508.5085144,278.5977478,12.5999999,page
0.220703125,1619,-20.72723389,3.986022949,21.10702735,-20.72723389,3.986022949,21.10702735,486.9840393,282.5837708,11.60000002,page
