pressure0,interval,gapX,gapY,gap,pos_x,pos_y,msec,v_x,v_y,v,aX,aY,a,Mode
0.981445313,141.7,-1.432373047,-1.790527344,2.292963304,623.3857727,143.5666351,15.29999995,-0.093619154,-0.117027931,0.149866883,-0.006118899,-0.007648884,0.009795221,pen
0.98046875,121.1999999,0,-0.358093262,0.358093262,639.5005798,158.9652557,11.60000002,0,-0.030870109,0.030870109,0,-0.002661216,0.002661216,pen
0.981445313,336,0,0,0,544.2440491,216.6205292,10.89999998,0,0,0,0,0,0,pen
0.981445313,134.5,0,0,0,575.0412903,214.4719086,11.29999995,0,0,0,0,0,0,pen
0.98046875,156.5,0,-0.358093262,0.358093262,593.6628723,202.2962494,13.10000002,0,-0.027335363,0.027335363,0,-0.002086669,0.002086669,pen
0.981445313,128.6,-0.358093262,0,0.358093262,621.5952454,196.5665283,13.19999993,-0.027128278,0,0.027128278,-0.002055173,0,0.002055173,pen
0.981445313,381.1,0,0,0,674.9532166,188.6881561,12.20000005,0,0,0,0,0,0,pen
0.981445313,128.2,0.358093262,0,0.358093262,689.9937439,191.1949158,12.19999993,0.029351907,0,0.029351907,0.002405894,0,0.002405894,pen
0.981445313,141.4,0.358154297,0.358123779,0.506485085,722.5815735,185.1071014,11.79999995,0.030352059,0.030349473,0.042922465,0.002572208,0.002571989,0.003637497,pen
0.981445313,108.8,0,0,0,720.0747986,181.1679077,12.5,0,0,0,0,0,0,pen
0.981445313,125.5,0,0.358123779,0.358123779,718.2842102,194.4179077,11,0,0.032556707,0.032556707,0,0.002959701,0.002959701,pen
0.981445313,124.9,0,0,0,719.7165833,208.0259857,11.30000007,0,0,0,0,0,0,pen
0.98046875,3337.7,1.432373047,-0.358093262,1.476456342,802.4394226,154.6679688,13.10000002,0.109341454,-0.027335363,0.112706591,0.008346676,-0.002086669,0.008603557,pen
0.98046875,141.8000001,0,0.358093262,0.358093262,810.6759949,148.5801239,11.5999999,0,0.030870109,0.030870109,0,0.002661216,0.002661216,pen
0.98046875,108.3000001,0,0,0,820.7029724,146.7895966,11.69999993,0,0,0,0,0,0,pen
0.981445313,108.5999999,0,0,0,829.6557312,158.249054,11.9000001,0,0,0,0,0,0,pen
0.98046875,100.1,-0.358276367,0,0.358276367,825.7164001,172.573349,14.10000002,-0.025409671,0,0.025409671,-0.001802104,0,0.001802104,pen
0.981445313,134.9,0,0,0,847.5610046,158.249054,12.20000005,0,0,0,0,0,0,pen
0.98046875,130.1999999,0,0,0,877.2840271,162.1882172,11.80000007,0,0,0,0,0,0,pen
0.98046875,153.8000001,-0.358032227,0,0.358032227,887.6691589,163.9787445,11.29999995,-0.031684268,0,0.031684268,-0.002803918,0,0.002803918,pen
0.981445313,125.7,0,0,0,897.3378601,155.026062,11.29999995,0,0,0,0,0,0,pen
0.98046875,675.1,0.358032227,0,0.358032227,907.0068054,162.5463257,11.39999998,0.031406336,0,0.031406336,0.002754942,0,0.002754942,pen
