v_x,v_y,v,aX,aY,a,pos_x,pos_y,msec,Mode
-3.154052734,3.9425354,5.048924047,-0.788513184,0,0.451167774,204.4422302,301.1215515,14.5,pen
-1.971221924,1.182739258,2.298823183,1.182830811,-2.759796143,-2.750100865,202.4710083,302.3042908,16.69999993,pen
-0.394287109,0.788543701,0.881625484,1.576934814,-0.394195557,-1.417197699,202.0767212,303.0928345,15.5,pen
1.577026367,0.788482666,1.763155432,1.971313477,-6.10352E-05,0.881529948,203.6537476,303.8813171,18.30000007,pen
3.548248291,0.394256592,3.57008462,1.971221924,-0.394226074,1.806929188,207.2019958,304.2755737,18.79999995,pen
2.365539551,-0.394256592,2.398169224,-1.18270874,-0.788513184,-1.171915396,209.5675354,303.8813171,15.20000005,pen
3.154052734,-0.788482666,3.251115742,0.788513184,-0.394226074,0.852946518,212.7215881,303.0928345,14.29999995,pen
2.759765625,-0.394287109,2.787789201,-0.394287109,0.394195557,-0.463326541,215.4813538,302.6985474,16.5,pen
3.154052734,0,3.154052734,0.394287109,0.394287109,0.366263533,218.6354065,302.6985474,18.60000002,pen
0.788482666,0,0.788482666,-2.365570068,0,-2.365570068,219.4238892,302.6985474,17.89999998,pen
-0.394287109,0.788513184,0.881598188,-0.394287109,0.788513184,0.881598188,233.6169739,275.8893127,11.4000001,pen
-0.788452148,1.182769775,1.421478502,-0.394165039,0.394256592,0.539880314,232.8285217,277.0720825,13.29999995,pen
-4.336791992,3.548278809,5.603396049,-3.548339844,2.365509033,4.181917547,228.4917297,280.6203613,18.39999998,pen
-3.942565918,5.913787842,7.107511003,0.394226074,2.365509033,1.504114953,224.5491638,286.5341492,20.10000002,pen
-1.182769775,3.154052734,3.368529797,2.759796143,-2.759735107,-3.738981206,223.366394,289.6882019,18.10000002,pen
-0.394226074,1.57699585,1.625524564,0.788543701,-1.577056885,-1.743005233,222.972168,291.2651978,15.10000002,pen
1.57699585,1.182769775,1.971258545,1.971221924,-0.394226074,0.345733981,224.5491638,292.4479675,14.0999999,pen
3.942565918,0,3.942565918,2.365570068,-1.182769775,1.971307373,228.4917297,292.4479675,18.4000001,pen
5.125244141,-0.394256592,5.14038576,1.182678223,-0.394256592,1.197819842,233.6169739,292.0537109,17.5,pen
5.519592285,-0.394256592,5.533654963,0.394348145,0,0.393269203,239.1365662,291.6594543,14.79999995,pen
7.096557617,-0.788513184,7.140229902,1.576965332,-0.394256592,1.606574939,246.2331238,290.8709412,15.39999998,pen
2.365539551,-0.788482666,2.493487975,-4.731018066,3.05176E-05,-4.646741927,248.5986633,290.0824585,24.39999998,pen
1.182739258,-0.394256592,1.246719861,-1.182800293,0.394226074,-1.246768114,249.7814026,289.6882019,15.10000002,pen
0,-0.394256592,0.394256592,-1.182739258,0,-0.852463269,249.7814026,289.2939453,13.89999998,pen
0,-1.182769775,1.182769775,0,-0.788513184,0.788513184,249.7814026,288.1111755,12.5,pen
-0.394226074,0.394226074,0.557519861,-0.394226074,0.394226074,0.557519861,237.5596008,282.1973572,12.69999993,pen
-0.394287109,2.365539551,2.398174241,-6.10352E-05,1.971313477,1.84065438,237.1653137,284.5628967,14.70000005,pen
0,0,0,0.394287109,-2.365539551,-2.398174241,237.1653137,284.5628967,13.20000005,pen
-0.788513184,6.702301025,6.748525178,-0.788513184,6.702301025,6.748525178,236.3768005,291.2651978,11.29999995,pen
0,3.548278809,3.548278809,0.788513184,-3.154022217,-3.200246369,236.3768005,294.8134766,11.29999995,pen
0,6.308074951,6.308074951,0,2.759796143,2.759796143,236.3768005,301.1215515,13.30000007,pen
-0.394287109,2.759765625,2.787789201,-0.394287109,-3.548309326,-3.52028575,235.9825134,303.8813171,17.10000002,pen
-0.394226074,1.577026367,1.62555417,6.10352E-05,-1.182739258,-1.162235031,235.5882874,305.4583435,16.19999993,pen
0,0,0,0.394226074,-1.577026367,-1.62555417,235.5882874,305.4583435,15.30000007,pen
0,1.182739258,1.182739258,0,1.182739258,1.182739258,235.5882874,306.6410828,11.89999998,pen
0.394226074,0.394287109,0.557563021,0.394226074,-0.788452148,-0.625176237,235.9825134,307.0353699,11.60000002,pen
-0.394226074,0,0.394226074,-0.394226074,0,0.394226074,270.6768494,278.6490784,12.5,pen
-0.788513184,-0.394226074,0.881570892,-0.394287109,-0.394226074,0.487344818,269.8883362,278.2548523,11,pen
-3.153991699,-0.788543701,3.251071332,-2.365478516,-0.394317627,2.36950044,266.7343445,277.4663086,11.70000005,pen
-5.519592285,0,5.519592285,-2.365600586,0.788543701,2.268520953,261.2147522,277.4663086,20.60000002,pen
-2.759765625,0.788543701,2.870210354,2.75982666,0.788543701,-2.649381932,258.4549866,278.2548523,18.29999995,pen
-5.51953125,1.57699585,5.740395555,-2.759765625,0.788452148,2.870185202,252.9354553,279.8318481,17.29999995,pen
-3.154052734,0.394287109,3.178602047,2.365478516,-1.18270874,-2.561793508,249.7814026,280.2261353,15.10000002,pen
-0.788452148,1.57699585,1.763114489,2.365600586,1.18270874,-1.415487559,248.9929504,281.8031311,12.80000007,pen
1.576965332,1.971252441,2.52441198,2.36541748,0.394256592,0.761297492,250.5699158,283.7743835,19.19999993,pen
3.153991699,1.971282959,3.719357491,1.577026367,3.05176E-05,1.19494551,253.7239075,285.7456665,18.30000007,pen
4.731079102,3.548278809,5.913830566,1.577087402,1.57699585,2.194473076,258.4549866,289.2939453,12.29999995,pen
1.577026367,1.971252441,2.524450109,-3.154052734,-1.577026367,-3.389380458,260.0320129,291.2651978,14.79999995,pen
1.577026367,1.577026367,2.230252077,0,-0.394226074,-0.294198032,261.6090393,292.8422241,19.5,pen
3.153991699,3.154022217,4.460439416,1.576965332,1.57699585,2.230187339,264.763031,295.9962463,18.60000002,pen
0.788513184,4.336791992,4.407892674,-2.365478516,1.182769775,-0.052546742,265.5515442,300.3330383,14.39999998,pen
-2.365478516,3.154022217,3.942504883,-3.153991699,-1.182769775,-0.465387791,263.1860657,303.4870605,22.80000007,pen
-1.577026367,1.182769775,1.971282959,0.788452148,-1.971252441,-1.971221924,261.6090393,304.6698303,15.69999993,pen
-1.971313477,0.394226074,2.010345995,-0.394287109,-0.788543701,0.039063036,259.6377258,305.0640564,14.20000005,pen
-1.182739258,-0.394226074,1.246710211,0.788574219,-0.788452148,-0.763635784,258.4549866,304.6698303,13.89999998,pen
-0.788452148,-2.759765625,2.870185202,0.394287109,-2.365539551,1.623474992,257.6665344,301.9100647,14.5,pen
0,0,0,0.788452148,2.759765625,-2.870185202,257.6665344,301.9100647,11.30000007,pen
0.394226074,-5.913818359,5.926943714,0.394226074,-5.913818359,5.926943714,258.0607605,295.9962463,10.89999998,pen
1.971252441,-8.673583984,8.894767862,1.577026367,-2.759765625,2.967824148,260.0320129,287.3226624,10.89999998,pen
0,0,0,-1.971252441,8.673583984,-8.894767862,260.0320129,287.3226624,11.29999995,pen
2.365478516,-6.702301025,7.107483918,2.365478516,-6.702301025,7.107483918,262.3974915,280.6203613,11.60000002,pen
2.759765625,-1.971282959,3.391498608,0.394287109,4.731018066,-3.71598531,265.1572571,278.6490784,10.80000007,pen
5.913818359,-0.394226074,5.926943714,3.154052734,1.577056885,2.535445106,271.0710754,278.2548523,18.39999998,pen
-0.394226074,-0.394256592,0.55754144,-0.394226074,-0.394256592,0.55754144,236.3768005,217.9340363,11.89999998,pen
0,0,0,0.394226074,0.394256592,-0.55754144,236.3768005,217.9340363,11.19999993,pen
0,0,0,0,0,0,236.3768005,217.9340363,13.30000007,pen
-0.394287109,-0.394241333,0.55757381,-0.394287109,-0.394241333,0.55757381,235.9825134,217.5397949,11.5,pen
-0.394226074,0,0.394226074,6.10352E-05,0.394241333,-0.163347735,235.5882874,217.5397949,11.60000002,pen
0,0,0,0.394226074,0,-0.394226074,235.5882874,217.5397949,14.69999993,pen
-0.788513184,0.394241333,0.881577716,-0.788513184,0.394241333,0.881577716,234.7997742,217.9340363,11.60000002,pen
-1.577026367,0.788497925,1.763162256,-0.788513184,0.394256592,0.88158454,233.2227478,218.7225342,11.70000005,pen
-2.759765625,1.9712677,3.391489739,-1.182739258,1.182769775,1.628327483,230.4629822,220.6938019,11.5,pen
-0.394226074,1.971282959,2.01031607,2.365539551,1.52588E-05,-1.381173669,230.0687561,222.6650848,16.5,pen
0,1.182769775,1.182769775,0.394226074,-0.788513184,-0.827546295,230.0687561,223.8478546,16.79999995,pen
0.394226074,0.788497925,0.881557244,0.394226074,-0.394271851,-0.301212531,230.4629822,224.6363525,16.70000005,pen
1.971252441,1.182769775,2.298865052,1.577026367,0.394271851,1.417307808,232.4342346,225.8191223,17,pen
1.577026367,0,1.577026367,-0.394226074,-1.182769775,-0.721838685,234.011261,225.8191223,16,pen
1.577026367,-0.394271851,1.625565272,0,-0.394271851,0.048538905,235.5882874,225.4248505,17,pen
0,0,0,-1.577026367,0.394271851,-1.625565272,235.5882874,225.4248505,14.0999999,pen
1.971313477,-1.57699585,2.524478705,1.971313477,-1.57699585,2.524478705,237.5596008,223.8478546,11.10000002,pen
1.971191406,-1.182769775,2.298812716,-0.00012207,0.394226074,-0.225665989,239.5307922,222.6650848,11.60000002,pen
2.759765625,-1.57699585,3.178556624,0.788574219,-0.394226074,0.879743909,242.2905579,221.088089,18.39999998,pen
1.577087402,-1.182785034,1.971340943,-1.182678223,0.394210815,-1.207215682,243.8676453,219.905304,14.30000007,pen
0.788452148,-0.394271851,0.881536773,-0.788635254,0.788513184,-1.089804169,244.6560974,219.5110321,16.89999998,pen
0,0,0,-0.788452148,0.394271851,-0.881536773,244.6560974,219.5110321,12.5,pen
0,0,0,0,0,0,245.0503845,219.116806,11.29999995,pen
0,0,0,0,0,0,245.0503845,219.116806,10.80000007,pen
0,0,0,0,0,0,245.0503845,219.116806,11.19999993,pen
0,0,0,0,0,0,245.0503845,219.116806,10.89999998,pen
0,0.394226074,0.394226074,0,0.394226074,0.394226074,245.0503845,219.5110321,10.9000001,pen
0.394226074,0.394271851,0.557552231,0.394226074,4.57764E-05,0.163326156,245.4446106,219.905304,11.5,pen
0.788513184,2.365524292,2.493483149,0.394287109,1.971252441,1.935930919,246.2331238,222.2708282,11.0999999,pen
0.788513184,1.9712677,2.123122556,0,-0.394256592,-0.370360594,247.021637,224.2420959,16.10000002,pen
0,0,0,-0.788513184,-1.9712677,-2.123122556,247.021637,224.2420959,12.89999998,pen
1.577026367,2.365524292,2.843012019,1.577026367,2.365524292,2.843012019,248.5986633,226.6076202,11.5,pen
0.788513184,0.788497925,1.115115249,-0.788513184,-1.577026367,-1.72789677,249.3871765,227.3961182,11.80000007,pen
0,-0.394256592,0.394256592,0,-0.394256592,0.394256592,222.5779419,238.0409698,11,pen
0.394226074,0,0.394226074,0.394226074,0.394256592,-3.05176E-05,222.972168,238.0409698,12.0999999,pen
2.365539551,-0.788497925,2.4934928,1.971313477,-0.788497925,2.099266726,225.3377075,237.2524719,12,pen
7.885040283,-2.759796143,8.35406099,5.519500732,-1.971298218,5.860568189,233.2227478,234.4926758,17.30000007,pen
4.336853027,-1.182754517,4.495242199,-3.548187256,1.577041626,-3.858818791,237.5596008,233.3099213,15.39999998,pen
7.885009766,-1.971252441,8.127682031,3.548156738,-0.788497925,3.632439832,245.4446106,231.3386688,21.70000005,pen
2.759765625,-0.394256592,2.787784885,-5.125244141,1.57699585,-5.339897146,248.2043762,230.9444122,19,pen
3.548339844,-0.394256592,3.570175613,0.788574219,0,0.782390728,251.7527161,230.5501556,13.69999993,pen
1.576965332,-0.394241333,1.625498658,-1.971374512,1.52588E-05,-1.944676955,253.3296814,230.1559143,14.39999998,pen
1.577026367,0,1.577026367,6.10352E-05,0.394241333,-0.048472291,254.9067078,230.1559143,19.5,pen
0,0,0,-1.577026367,0,-1.577026367,254.9067078,230.1559143,14.20000005,pen
0,0.788528442,0.788528442,0,0.788528442,0.788528442,238.7422791,225.0306244,16,pen
-0.394226074,2.365493774,2.398119053,-0.394226074,1.576965332,1.609590611,238.348053,227.3961182,14.30000007,pen
-0.788452148,2.365524292,2.493463849,-0.394226074,3.05176E-05,0.095344796,237.5596008,229.7616425,21.39999998,pen
-1.577087402,5.125320435,5.362472772,-0.788635254,2.759796143,2.869008923,235.9825134,234.8869629,14.89999998,pen
0,0,0,1.577087402,-5.125320435,-5.362472772,235.9825134,234.8869629,13.10000002,pen
-4.731018066,7.096542358,8.528976808,-4.731018066,7.096542358,8.528976808,231.2514954,241.9835052,12.89999998,pen
-4.731048584,2.365524292,5.289473119,-3.05176E-05,-4.731018066,-3.239503689,226.5204468,244.3490295,11.80000007,pen
-1.971282959,1.9712677,2.787804306,2.759765625,-0.394256592,-2.501668813,224.5491638,246.3202972,16.5,pen
-1.57699585,2.759780884,3.178569873,0.394287109,0.788513184,0.390765566,222.972168,249.0800781,12.69999993,pen
-0.394226074,0.394256592,0.55754144,1.182769775,-2.365524292,-2.621028432,222.5779419,249.4743347,13.70000005,pen
-0.394287109,0,0.394287109,-6.10352E-05,-0.394256592,-0.163254331,222.1836548,249.4743347,17.89999998,pen
0,0.394241333,0.394241333,0,0.394241333,0.394241333,245.0503845,231.7329102,11.5999999,pen
0,0.394271851,0.394271851,0,3.05176E-05,3.05176E-05,245.0503845,232.127182,12.70000005,pen
0.394226074,0.394226074,0.557519861,0.394226074,-4.57764E-05,0.16324801,245.4446106,232.5214081,12,pen
0,0,0,-0.394226074,-0.394226074,-0.557519861,245.4446106,232.5214081,14.29999995,pen
1.971252441,4.33682251,4.763807896,1.971252441,4.33682251,4.763807896,247.415863,236.8582306,12.10000002,pen
1.577087402,3.9425354,4.24626778,-0.394165039,-0.394287109,-0.517540116,248.9929504,240.800766,10.80000007,pen
3.548217773,2.365493774,4.264435504,1.971130371,-1.577041626,0.018167724,252.5411682,243.1662598,16,pen
4.731079102,0.394271851,4.747479306,1.182861328,-1.971221924,0.483043802,257.2722473,243.5605316,19.29999995,pen
1.576965332,0,1.576965332,-3.15411377,-0.394271851,-3.170513974,258.8492126,243.5605316,22.39999998,pen
1.182800293,0,1.182800293,-0.394165039,0,-0.394165039,260.0320129,243.5605316,16.20000005,pen
0,0.394271851,0.394271851,0,0.394271851,0.394271851,237.5596008,238.8294983,10.70000005,pen
-0.394287109,0,0.394287109,-0.394287109,-0.394271851,1.52588E-05,237.1653137,238.8294983,10.5,pen
-0.394287109,0.788467407,0.881557245,0,0.788467407,0.487270136,236.7710266,239.6179657,12.10000002,pen
0,0,0,0.394287109,-0.788467407,-0.881557245,236.7710266,239.6179657,12.69999993,pen
0,0.788528442,0.788528442,0,0.788528442,0.788528442,236.7710266,240.4064941,12.9000001,pen
0,0,0,0,0,0,244.2618713,242.7720184,11.60000002,pen
0,0.394241333,0.394241333,0,0.394241333,0.394241333,244.2618713,243.1662598,13.39999998,pen
-0.394226074,0.788528442,0.88158454,-0.394226074,0.394287109,0.487343207,243.8676453,243.9547882,19.20000005,pen
-0.394287109,1.57699585,1.625539367,-6.10352E-05,0.788467407,0.743954827,243.4733582,245.5317841,17.5999999,pen
-2.759765625,2.759780884,3.902908765,-2.365478516,1.182785034,2.277369398,240.7135925,248.2915649,16.20000005,pen
0,1.577011108,1.577011108,0,1.577011108,1.577011108,248.2043762,248.2915649,13.5999999,pen
-1.182739258,3.548278809,3.740207836,-1.182739258,1.9712677,2.163196727,247.021637,251.8398438,18,pen
-0.788513184,2.365539551,2.493497625,0.394226074,-1.182739258,-1.246710211,246.2331238,254.2053833,14.80000007,pen
-2.365478516,2.365509033,3.345313378,-1.576965332,-3.05176E-05,0.851815752,243.8676453,256.5708923,16.69999993,pen
0,0,0,2.365478516,-2.365509033,-3.345313378,243.8676453,256.5708923,12.70000005,pen
-0.358703613,0,0.358703613,-0.358703613,0,0.358703613,334.3769836,228.1735077,12.10000002,pen
0,0.35874939,0.35874939,0.358703613,0.35874939,4.57764E-05,334.3769836,228.5322571,20.39999998,pen
0,0.717453003,0.717453003,0,0.358703613,0.358703613,334.3769836,229.2497101,21.39999998,pen
0.717468262,2.869873047,2.958197426,0.717468262,2.152420044,2.240744423,335.0944519,232.1195831,15.80000007,pen
0.358764648,1.793655396,1.829183356,-0.358703613,-1.076217651,-1.12901407,335.4532166,233.9132385,18.0999999,pen
1.07611084,1.793655396,2.091701273,0.717346191,0,0.262517917,336.5293274,235.7068939,16.4000001,pen
1.07623291,2.152404785,2.406475355,0.00012207,0.35874939,0.314774082,337.6055603,237.8592987,14.89999998,pen
1.793640137,1.793655396,2.536600997,0.717407227,-0.35874939,0.130125642,339.3992004,239.6529541,19.60000002,pen
0.358764648,2.511154175,2.536652787,-1.434875488,0.717498779,5.17902E-05,339.7579651,242.1641083,14.29999995,pen
0,1.076171875,1.076171875,-0.358764648,-1.4349823,-1.460480912,339.7579651,243.2402802,18.60000002,pen
0,0.35874939,0.35874939,0,-0.717422485,-0.717422485,339.7579651,243.5990295,13.79999995,pen
0,0.35874939,0.35874939,0,0.35874939,0.35874939,348.0088196,220.2814026,12.39999998,pen
-0.358703613,0.358734131,0.507305094,-0.358703613,-1.52588E-05,0.148555705,347.650116,220.6401367,11.60000002,pen
0,0,0,0.358703613,-0.358734131,-0.507305094,347.650116,220.6401367,11,pen
-0.358764648,0.358718872,0.507337464,-0.358764648,0.358718872,0.507337464,347.2913513,220.9988556,11.79999995,pen
-1.434936523,1.793670654,2.297019208,-1.076171875,1.434951782,1.789681744,345.8564148,222.7925262,12.4000001,pen
-1.793640137,2.152404785,2.801783593,-0.358703613,0.358734131,0.504764384,344.0627747,224.944931,16.69999993,pen
-1.793701172,1.076187134,2.091779778,-6.10352E-05,-1.076217651,-0.710003814,342.2690735,226.0211182,19.89999998,pen
-3.228515625,1.076202393,3.403163929,-1.434814453,1.52588E-05,1.311384151,339.0405579,227.0973206,19.10000002,pen
-2.15246582,2.152389526,3.043992408,1.076049805,1.076187134,-0.359171521,336.888092,229.2497101,15,pen
-1.793640137,1.793655396,2.536600997,0.358825684,-0.358734131,-0.507391411,335.0944519,231.0433655,16.70000005,pen
0,0.717483521,0.717483521,1.793640137,-1.076171875,-1.819117476,335.0944519,231.760849,13.5,pen
-0.358764648,0,0.358764648,-0.358764648,0,0.358764648,341.5516052,234.9894562,11.20000005,pen
-0.358703613,0,0.358703613,6.10352E-05,0,-6.10352E-05,341.1929016,234.9894562,11,pen
-0.717468262,-0.358734131,0.802153902,-0.358764648,-0.358734131,0.443450289,340.4754333,234.630722,14.79999995,pen
-0.717468262,0,0.717468262,0,0.358734131,-0.084685641,339.7579651,234.630722,12.20000005,pen
-0.358764648,0,0.358764648,0.358703613,0,-0.358703613,339.3992004,234.630722,14.19999993,pen
0.358764648,-0.35874939,0.507359042,0.717529297,-0.35874939,0.148594394,339.7579651,234.2719727,15.9000001,pen
1.793640137,-0.717483521,1.931819749,1.434875488,-0.358734131,1.424460707,341.5516052,233.5544891,17.19999993,pen
2.511169434,-1.076171875,2.732053775,0.717529297,-0.358688354,0.800234026,344.0627747,232.4783173,15.80000007,pen
10.04449463,-2.511123657,10.35362808,7.533325195,-1.434951782,7.621574303,354.1072693,229.9671936,17.19999993,pen
6.098449707,-1.793685913,6.356760023,-3.946044922,0.717437744,-3.996868055,360.205719,228.1735077,20.39999998,pen
3.946105957,-0.358703613,3.962375614,-2.15234375,1.4349823,-2.394384409,364.151825,227.8148041,14.20000005,pen
3.22857666,1.076171875,3.403212182,-0.717529297,1.434875488,-0.559163432,367.3804016,228.890976,18.5,pen
1.076171875,0,1.076171875,-2.152404785,-1.076171875,-2.327040307,368.4565735,228.890976,16.5,pen
1.07623291,1.793670654,2.091777161,6.10352E-05,1.793670654,1.015605286,369.5328064,230.6846466,15.39999998,pen
0,3.228591919,3.228591919,-1.07623291,1.434921265,1.136814758,369.5328064,233.9132385,17.80000007,pen
-1.434936523,1.793655396,2.297007293,-1.434936523,-1.434936523,-0.931584626,368.0978699,235.7068939,13.69999993,pen
-1.07623291,1.076217651,1.522012388,0.358703613,-0.717437744,-0.774994905,367.021637,236.7831116,17.20000005,pen
-1.434936523,1.434906006,2.029285114,-0.358703613,0.358688354,0.507272725,365.5867004,238.2180176,16.10000002,pen
-1.434875488,1.076217651,1.793630982,6.10352E-05,-0.358688354,-0.235654131,364.151825,239.2942352,16.5,pen
0,0,0,0,0,0,344.7802429,235.7068939,10.89999998,pen
0,0.358734131,0.358734131,0,0.358734131,0.358734131,344.7802429,236.0656281,11.9000001,pen
0,0.358734131,0.358734131,0,0,0,344.7802429,236.4243622,16.69999993,pen
0,0.35874939,0.35874939,0,1.52588E-05,1.52588E-05,344.7802429,236.7831116,11.30000007,pen
0.717407227,1.793655396,1.931805582,0.717407227,1.434906006,1.573056192,345.4976501,238.576767,13.29999995,pen
1.07623291,3.22857666,3.403231483,0.358825684,1.434921265,1.471425901,346.5738831,241.8053436,16.29999995,pen
0.358764648,1.793685913,1.829213281,-0.717468262,-1.434890747,-1.574018202,346.9326477,243.5990295,14.10000002,pen
0,-0.358734131,0.358734131,0,-0.358734131,0.358734131,356.6184387,232.1195831,11.0999999,pen
0,0.358734131,0.358734131,0,0.717468262,0,356.6184387,232.4783173,11,pen
0,0.358718872,0.358718872,0,-1.52588E-05,-1.52588E-05,356.6184387,232.8370361,15.80000007,pen
-0.717529297,2.511138916,2.611640662,-0.717529297,2.152420044,2.25292179,355.9009094,235.348175,19.29999995,pen
-0.358703613,1.434936523,1.479091312,0.358825684,-1.076202393,-1.13254935,355.5422058,236.7831116,13.39999998,pen
0,2.869842529,2.869842529,0.358703613,1.434906006,1.390751218,355.5422058,239.6529541,16.60000002,pen
-0.358703613,1.434936523,1.479091312,-0.358703613,-1.434906006,-1.390751218,355.1835022,241.0878906,20.5,pen
0.717407227,0.358718872,0.802092487,0.717407227,0.358718872,0.802092487,326.8435364,247.9038086,12.20000005,pen
5.022338867,-0.358718872,5.035133258,4.304931641,-0.717437744,4.233040771,331.8658752,247.5450897,16.19999993,pen
7.174682617,-0.717468262,7.210466792,2.15234375,-0.35874939,2.175333534,339.0405579,246.8276215,23.9000001,pen
12.55566406,-1.434936523,12.63739462,5.380981445,-0.717468262,5.426927831,351.5962219,245.3926849,16.0999999,pen
8.968261719,-2.511138916,9.313191553,-3.587402344,-1.076202393,-3.32420307,360.5644836,242.881546,17.5,pen
12.91430664,-3.587310791,13.40328746,3.946044922,-1.076171875,4.090095906,373.4787903,239.2942352,19.10000002,pen
5.739746094,-1.434936523,5.916394852,-7.174560547,2.152374268,-7.486892607,379.2185364,237.8592987,15.39999998,pen
6.815917969,-0.717468262,6.853575597,1.076171875,0.717468262,0.937180745,386.0344543,237.1418304,16.4000001,pen
3.946044922,0.358734131,3.962317592,-2.869873047,1.076202393,-2.891258005,389.9804993,237.5005646,14.0999999,pen
0,0,0,0,0,0,356.9771423,247.5450897,10.89999998,pen
0,0,0,0,0,0,356.9771423,247.5450897,10.79999995,pen
-0.358703613,0.358718872,0.507294304,-0.358703613,0.358718872,0.507294304,356.6184387,247.9038086,13.70000005,pen
0,0.358734131,0.358734131,0.358703613,1.52588E-05,-0.148560174,356.6184387,248.2625427,14.79999995,pen
-1.434936523,3.228607178,3.533121443,-1.434936523,2.869873047,3.174387313,355.1835022,251.4911499,29.89999998,pen
-5.380981445,6.098449707,8.133022202,-3.946044922,2.869842529,4.599900759,349.8025208,257.5895996,15.30000007,pen
0.358703613,0,0.358703613,0.358703613,0,0.358703613,354.8247375,254.0022888,11.60000002,pen
0,0,0,-0.358703613,0,-0.358703613,354.8247375,254.0022888,11.29999995,pen
0,0.358703613,0.358703613,0,0.358703613,0.358703613,354.8247375,254.3609924,12,pen
0,1.07623291,1.07623291,0,0.717529297,0.717529297,354.8247375,255.4372253,14.80000007,pen
0.358764648,2.152374268,2.182069445,0.358764648,1.076141357,1.105836534,355.1835022,257.5895996,13.5999999,pen
0,2.152404785,2.152404785,-0.358764648,3.05176E-05,-0.029664659,355.1835022,259.7420044,14.4000001,pen
0,4.304779053,4.304779053,0,2.152374268,2.152374268,355.1835022,264.0467834,17.69999993,pen
-0.717468262,3.228607178,3.307365268,-0.717468262,-1.076171875,-0.997413785,354.4660339,267.2753906,12.60000002,pen
-0.358764648,1.076171875,1.134397628,0.358703613,-2.152435303,-2.17296764,354.1072693,268.3515625,17.20000005,pen
-0.358703613,0.717437744,0.802112959,-0.358703613,0.717437744,0.802112959,334.3769836,253.6435242,11.20000005,pen
0,0,0,0.358703613,-0.717437744,-0.802112959,334.3769836,253.6435242,13.60000002,pen
-0.717468262,1.793701172,1.931870752,-0.717468262,1.793701172,1.931870752,333.6595154,255.4372253,12.29999995,pen
-1.793640137,2.869873047,3.384274848,-1.076171875,1.076171875,1.452404096,331.8658752,258.3070984,12.39999998,pen
-2.15246582,1.076171875,2.406502652,-0.358825684,-1.793701172,-0.977772196,329.7134094,259.3832703,11.80000007,pen
-0.358764648,0.358764648,0.507369832,-0.358764648,0.358764648,0.507369832,336.888092,259.3832703,10.79999995,pen
-1.076171875,2.511108398,2.731997674,-0.717407227,2.15234375,2.224627843,335.8119202,261.8943787,24.89999998,pen
-1.793701172,4.30480957,4.663555439,-0.717529297,1.793701172,1.931557764,334.018219,266.1991882,16.80000007,pen
-2.511108398,4.304779053,4.983652083,-0.717407227,-3.05176E-05,0.320096644,331.5071106,270.5039673,15.19999993,pen
-1.793701172,0,1.793701172,-1.793701172,0,1.793701172,375.2724915,248.2625427,12,pen
-4.304748535,0.717468262,4.364128854,-2.511047363,0.717468262,2.570427682,370.9677429,248.980011,15,pen
0,0,0,4.304748535,-0.717468262,-4.364128854,370.9677429,248.980011,14.30000007,pen
-5.38104248,1.076202393,5.487606925,-5.38104248,1.076202393,5.487606925,365.5867004,250.0562134,12.39999998,pen
-3.587341309,0.717468262,3.658384667,1.793701172,-0.358734131,-1.829222258,361.9993591,250.7736816,16.69999993,pen
-3.946044922,0.717468262,4.010739487,-0.358703613,0,0.35235482,358.0533142,251.4911499,15.4000001,pen
-2.152404785,0.717437744,2.268824206,1.793640137,-3.05176E-05,-1.741915281,355.9009094,252.2085876,13.69999993,pen
-0.358703613,-0.358734131,0.507305094,1.793701172,-1.076171875,-1.761519111,355.5422058,251.8498535,19.70000005,pen
-0.358703613,0,0.358703613,0,0.358734131,-0.148601481,355.1835022,251.8498535,16.10000002,pen
0,0,0,0.358703613,0,-0.358703613,355.1835022,251.8498535,13.79999995,pen
0.717407227,0.358734131,0.802099311,0.717407227,0.358734131,0.802099311,355.9009094,252.2085876,18.39999998,pen
5.38104248,2.511138916,5.93813412,4.663635254,2.152404785,5.136034809,361.2819519,254.7197266,14.20000005,pen
3.946044922,2.152404785,4.494898985,-1.434997559,-0.358734131,-1.443235136,365.2279968,256.8721313,18.10000002,pen
4.663513184,3.228607178,5.672059548,0.717468262,1.076202393,1.177160564,369.89151,260.1007385,18.29999995,pen
5.380981445,2.152404785,5.795498915,0.717468262,-1.076202393,0.123439367,375.2724915,262.2531433,14.29999995,pen
4.663574219,5.739685059,7.395465439,-0.717407227,3.587280273,1.599966524,379.9360657,267.9928284,15.20000005,pen
4.304748535,1.434967041,4.53761946,-0.358825684,-4.304718018,-2.85784598,384.2408142,269.4277954,16.79999995,pen
5.380981445,1.076171875,5.48754109,1.07623291,-0.358795166,0.949921631,389.6217957,270.5039673,18.80000007,pen
-0.447875977,-0.447906494,0.63341386,-0.447875977,-0.447906494,0.63341386,522.9427795,252.5200195,11.60000002,pen
0,-0.447906494,0.447906494,0.447875977,0,-0.185507366,522.9427795,252.072113,13.79999995,pen
0,0,0,0,0.447906494,-0.447906494,522.9427795,252.072113,13.80000007,pen
0.447875977,0,0.447875977,0.447875977,0,0.447875977,523.3906555,252.072113,12.39999998,pen
0.447998047,0,0.447998047,0.00012207,0,0.00012207,523.8386536,252.072113,11.69999993,pen
